Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail, UpperBound, LowerBound, BasePeriod, Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","132","Cabo Verde","2015","2.97","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","132","Cabo Verde","2016","7.62","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","140","Central African Republic","2006","0.00","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","140","Central African Republic","2009","4.02","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","140","Central African Republic","2014","0.00","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","140","Central African Republic","2015","3.81","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","140","Central African Republic","2016","0.00","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2000","1.53","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2001","3.75","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2002","383.91","2002","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2003","0.04","2003","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2004","0.13","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2005","23.74","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2006","0.09","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2007","36.61","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2008","0.11","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2009","11.66","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2010","44.43","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2011","6.80","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2012","214.17","2012","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2013","2.26","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2014","115.14","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2015","0.43","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","144","Sri Lanka","2016","58.76","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2001","5.55","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2007","24.47","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2011","0.00","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2013","0.03","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2014","0.02","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2015","0.02","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","148","Chad","2016","39.65","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2000","0.43","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2001","0.14","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2002","0.03","2002","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2003","0.07","2003","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2004","2.67","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2005","0.18","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2006","0.10","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2007","9.55","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2008","61.37","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2009","52.98","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2010","3.06","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2011","64.85","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2012","953.33","2012","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2013","1285.84","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2014","793.27","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2015","104.49","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","152","Chile","2016","211.94","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2000","234.46","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2001","322.30","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2002","216.86","2002","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2003","21.37","2003","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2004","31.22","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2005","148.66","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2006","99.64","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2007","23.73","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2008","105.86","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2009","56.14","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2010","74.39","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2011","41.21","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2012","96.57","2012","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2013","290.17","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","156","China","2014","220.42","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
